timestamp,volt_laser,volt_piezo,piezo_fitted,offset
-0.004696354,0.061932557,-1.312010036,-1.3122907804806767,-0.040174387527060124
-0.004689844,0.061779451,-1.312010036,-1.3101455908090986,-0.040329315899290105
-0.004683333,0.060131286,-1.308922357,-1.308000071615297,-0.041979303551454364
-0.004676823,0.062306417,-1.307185916,-1.3058548819437188,-0.039805994923684335
-0.004670312,0.059861689,-1.304098237,-1.3037093627499174,-0.04225254557584861
-0.004663802,0.060535586,-1.302361795,-1.301564173078339,-0.04158047094807858
-0.004657292,0.061341328,-1.302361795,-1.2994189834067609,-0.040776551320308566
-0.004650781,0.059280964,-1.299274116,-1.2972734642129593,-0.04283873797247283
-0.004644271,0.06120694,-1.297537675,-1.295128274541381,-0.040914584344702805
-0.00463776,0.059678835,-1.294449995,-1.2929827553475797,-0.04244451199686707
-0.00463125,0.059082186,-1.289625874,-1.2908375656760012,-0.04304298336909705
-0.00462474,0.060762578,-1.287889433,-1.2886923760044229,-0.04136441374132703
-0.004618229,0.058543182,-1.284801754,-1.2865468568106215,-0.043585632393491294
-0.004611719,0.060153702,-1.279977633,-1.2844016671390432,-0.04197693476572127
-0.004605208,0.059114033,-1.278241192,-1.282256147945242,-0.04301842641788554
-0.004598698,0.058615849,-1.272065832,-1.2801109582736636,-0.04351843279011552
-0.004592187,0.059391655,-1.268592951,-1.2779654390798625,-0.04274444944227978
-0.004585677,0.058420705,-1.265505271,-1.2758202494082838,-0.04371722181450976
-0.004579167,0.05866005,-1.263768831,-1.2736750597367057,-0.04347969918673974
-0.004572656,0.057747313,-1.26068115,-1.271529540542904,-0.044394258838904
-0.004566146,0.058577699,-1.25894471,-1.2693843508713258,-0.04356569521113399
-0.004559635,0.057552295,-1.25894471,-1.2672388316775245,-0.044592921863298246
-0.004553125,0.058525473,-1.25585703,-1.265093642005946,-0.04362156623552822
-0.004546615,0.057978443,-1.25412059,-1.2629484523343677,-0.04417041860775821
-0.004540104,0.057598723,-1.251032909,-1.260802933140566,-0.04455196125992247
-0.004533594,0.058149449,-1.246208788,-1.258657743468988,-0.04400305763215245
-0.004527083,0.057568471,-1.244472348,-1.2565122242751867,-0.04458585828431671
-0.004520573,0.05758866,-1.244472348,-1.2543670346036082,-0.04456749165654669
-0.004514062,0.057534333,-1.241384668,-1.2522215154098069,-0.04462364130871096
-0.004507552,0.057017745,-1.239648228,-1.2500763257382284,-0.04514205168094093
-0.004501042,0.057269065,-1.236560547,-1.2479311360666503,-0.044892554053170906
-0.004494531,0.057007682,-1.234824107,-1.245785616872849,-0.04515575970533518
-0.004488021,0.056718276,-1.234824107,-1.2436404272012704,-0.045446988077565156
-0.00448151,0.056782602,-1.234824107,-1.241494908007469,-0.04538448472972942
-0.004475,0.056400655,-1.234824107,-1.2393497183358908,-0.0457682541019594
-0.00446849,0.056165512,-1.231736426,-1.2372045286643123,-0.046005219474189375
-0.004461979,0.055715225,-1.229999987,-1.235059009470511,-0.04645732912635364
-0.004455469,0.055687138,-1.229999987,-1.2329138197989329,-0.04648723849858362
-0.004448958,0.05578159,-1.229999987,-1.2307683006051315,-0.04639460915074789
-0.004442448,0.055281052,-1.226912305,-1.228623110933553,-0.046896969522977866
-0.004435937,0.055588673,-1.222088184,-1.2264775917397517,-0.04659117117514213
-0.004429427,0.055367479,-1.220351746,-1.2243324020681732,-0.04681418754737211
-0.004422917,0.054416717,-1.217264064,-1.222187212396595,-0.04776677191960208
-0.004416406,0.055277167,-1.215527625,-1.2200416932027938,-0.04690814457176635
-0.004409896,0.054131196,-1.212439943,-1.2178965035312153,-0.048055937943996326
-0.004403385,0.053743452,-1.207615822,-1.215750984337414,-0.0484455045961606
-0.004396875,0.055070111,-1.205879384,-1.2136057946658354,-0.047120667968390574
-0.004390365,0.053843763,-1.205879384,-1.2114606049942571,-0.048348838340620544
-0.004383854,0.054843057,-1.202791702,-1.209315085800456,-0.04735136699278481
-0.004377344,0.054195522,-1.197967581,-1.2071698961288777,-0.04800072436501479
-0.004370833,0.053425831,-1.19314346,-1.205024376935076,-0.04877223801717906
-0.004364323,0.054292204,-1.191407022,-1.2028791872634976,-0.04790768738940904
-0.004357812,0.052714097,-1.191407022,-1.2007336680696965,-0.049487617041573305
-0.004351302,0.05371543,-1.18831934,-1.198588478398118,-0.04848810641380328
-0.004344792,0.053622696,-1.183495219,-1.1964432887265397,-0.04858266278603326
-0.004338281,0.052577547,-1.181758781,-1.1942977695327384,-0.04962963443819752
-0.004331771,0.053522386,-1.178671098,-1.19215257986116,-0.048686617810427504
-0.00432526,0.052482967,-1.173846978,-1.1900070606673587,-0.04972785946259177
-0.00431875,0.052282154,-1.17211054,-1.1878618709957802,-0.049930494834821745
-0.00431224,0.052955482,-1.17211054,-1.185716681324202,-0.049258989207051726
-0.004305729,0.051942304,-1.169022857,-1.1835711621304006,-0.05027398985921599
-0.004299219,0.052159551,-1.16728642,-1.181425972458822,-0.050058565231445966
-0.004292708,0.052197637,-1.16728642,-1.179280453265021,-0.05002230188361023
