timestamp,volt_laser,volt_piezo,volt_ld,offset
0.009963627,1.24101,8.044746872362536,0.0021460120180387,-0.14199361832048973
0.009968627,1.24138,8.046089648409438,0.0021460489082445,-0.1416070816271051
0.009973627,1.24183,8.04743242445634,0.0021460857984503,-0.1411405449337204
0.009978627,1.24239,8.048775200503243,0.0021461226886561,-0.14056400824033566
0.009983627,1.24304,8.050117976550146,0.0021461595788619,-0.1398974715469512
0.009988627,1.24383,8.051460752597048,0.0021461964690677,-0.1390909348535665
0.009993627,1.24473,8.05280352864395,0.0021462333592735,-0.13817439816018195
0.009998627,1.24574,8.054146304690853,0.0021462702494794,-0.13714786146679714
0.01000363,1.24678,8.055489886403384,0.0021463071618193,-0.13609131485139647
0.01000863,1.24782,8.056832662450287,0.0021463440520251,-0.1350347781580119
0.01001363,1.2488,8.058175438497189,0.0021463809422309,-0.13403824146462728
0.01001863,1.24973,8.059518214544092,0.0021464178324367,-0.13309170477124255
0.01002363,1.25058,8.060860990590994,0.0021464547226426,-0.1322251680778579
0.01002863,1.25128,8.062203766637897,0.0021464916128484,-0.13150863138447333
0.01003363,1.2519,8.063546542684799,0.0021465285030542,-0.13087209469108863
0.01003863,1.25237,8.064889318731701,0.00214656539326,-0.13038555799770402
0.01004363,1.25274,8.066232094778604,0.0021466022834658,-0.1299990213043194
0.01004863,1.25302,8.067574870825506,0.0021466391736716,-0.1297024846109347
0.01005363,1.25322,8.068917646872409,0.0021466760638774,-0.12948594791755008
0.01005863,1.25339,8.070260422919311,0.0021467129540833,-0.12929941122416522
0.01006363,1.25353,8.071603198966216,0.0021467498442891,-0.12914287453078055
0.01006863,1.25367,8.072945975013116,0.0021467867344949,-0.12898633783739588
0.01007363,1.25381,8.07428875106002,0.0021468236247007,-0.1288298011440112
0.01007863,1.25392,8.075631527106921,0.0021468605149065,-0.12870326445062674
0.01008363,1.25406,8.076974303153825,0.0021468974051123,-0.12854672775724207
0.01008863,1.25426,8.078317079200726,0.0021469342953181,-0.12833019106385746
0.01009363,1.25448,8.07965985524763,0.0021469711855239,-0.1280936543704727
0.01009863,1.25477,8.081002631294533,0.0021470080757298,-0.12778711767708817
0.01010363,1.2551,8.082345407341435,0.0021470449659356,-0.12744058098370337
0.01010863,1.2555,8.083688183388338,0.0021470818561414,-0.12702404429031877
0.01011363,1.25597,8.08503095943524,0.0021471187463472,-0.12653750759693416
0.01011863,1.25648,8.086373735482143,0.002147155636553,-0.1260109709035495
0.01012363,1.25704,8.087716511529045,0.0021471925267588,-0.12543443421016498
0.01012863,1.25758,8.089059287575948,0.0021472294169646,-0.12487789751678036
0.01013363,1.25814,8.09040206362285,0.0021472663071705,-0.1243013608233956
0.01013863,1.25867,8.091744839669753,0.0021473031973763,-0.12375482413001082
0.01014363,1.25912,8.093087615716655,0.0021473400875821,-0.12328828743662612
0.01014863,1.25949,8.094430391763558,0.0021473769777879,-0.1229017507432415
0.01015363,1.2598,8.09577316781046,0.0021474138679937,-0.12257521404985683
0.01015863,1.25997,8.097115943857363,0.0021474507581995,-0.12238867735647219
0.01016363,1.26011,8.098458719904265,0.0021474876484053,-0.12223214066308752
0.01016863,1.26017,8.099801495951167,0.0021475245386112,-0.12215560396970293
0.01017363,1.26019,8.10114427199807,0.002147561428817,-0.12211906727631838
0.01017863,1.26031,8.102487048044972,0.0021475983190228,-0.12198253058293362
0.01018363,1.26047,8.103829824091875,0.0021476352092286,-0.12180599388954905
0.01018863,1.26078,8.10517260013878,0.0021476720994344,-0.12147945719616438
0.01019363,1.26123,8.10651537618568,0.0021477089896402,-0.12101292050277968
0.01019863,1.2618,8.107858152232584,0.002147745879846,-0.12042638380939508
0.01020363,1.26253,8.109200928279485,0.0021477827700518,-0.11967984711601054
0.01020863,1.2634,8.110543704326389,0.0021478196602577,-0.11879331042262575
0.01021363,1.26436,8.11188648037329,0.0021478565504635,-0.11781677372924104
0.01021863,1.26537,8.113229256420194,0.0021478934406693,-0.11679023703585623
0.01022363,1.26638,8.114572032467095,0.0021479303308751,-0.11576370034247163
0.01022863,1.26739,8.115914808513999,0.0021479672210809,-0.11473716364908704
0.01023363,1.26838,8.117257584560901,0.0021480041112867,-0.11373062695570235
0.01023863,1.26925,8.118600360607804,0.0021480410014925,-0.11284409026231779
0.01024363,1.27001,8.119943136654706,0.0021480778916984,-0.11206755356893305
0.01024863,1.27066,8.121285912701609,0.0021481147819042,-0.1114010168755486
0.01025363,1.27122,8.122628688748511,0.00214815167211,-0.11082448018216384
0.01025863,1.27172,8.123971464795414,0.0021481885623158,-0.11030794348877926
0.01026363,1.27212,8.125314240842316,0.0021482254525216,-0.10989140679539466
0.01026863,1.27251,8.126657016889219,0.0021482623427274,-0.10948487010200991
0.01027363,1.27288,8.127999792936121,0.0021482992329332,-0.10909833340862529
0.01027863,1.27324,8.129342568983024,0.0021483361231391,-0.10872179671524074
0.01028363,1.27361,8.130685345029926,0.0021483730133449,-0.10833526002185612
0.01028863,1.27395,8.132028121076829,0.0021484099035507,-0.10797872332847125
0.01029363,1.27434,8.133370897123731,0.0021484467937565,-0.1075721866350865
0.01029863,1.27479,8.134713673170634,0.0021484836839623,-0.1071056499417018
0.01030363,1.27527,8.136056449217536,0.0021485205741681,-0.10660911324831734
0.01030863,1.27577,8.137399225264438,0.0021485574643739,-0.10609257655493254
0.01031363,1.27634,8.138742001311343,0.0021485943545797,-0.10550603986154794
0.01031863,1.27696,8.140084777358243,0.0021486312447856,-0.10486950316816324
0.01032363,1.2776,8.141427553405148,0.0021486681349914,-0.10421296647477862
0.01032863,1.27825,8.142770329452048,0.0021487050251972,-0.10354642978139394
0.01033363,1.27895,8.144113105498953,0.002148741915403,-0.10282989308800938
0.01033863,1.2796,8.145455881545853,0.0021487788056088,-0.1021633563946247
0.01034363,1.28025,8.146798657592758,0.0021488156958146,-0.10149681970124003
0.01034863,1.28081,8.148141433639658,0.0021488525860204,-0.1009202830078555
0.01035363,1.28137,8.149484209686563,0.0021488894762263,-0.10034374631447096
0.01035863,1.28188,8.150826985733465,0.0021489263664321,-0.09981720962108631
